yil,ay,il,arac_tipi,police_adedi,prim_tl,hasar_tl,hasar_prim_orani
2023,7,Balıkesir,Kamyon,116,489626,446401,0.912
2023,7,Balıkesir,Motosiklet,115,323052,277333,0.858
2023,7,Balıkesir,Minibüs,167,225924,176679,0.782
2023,7,Bilecik,Otomobil,142,145731,106840,0.733
2023,7,Bilecik,Kamyon,113,110946,90201,0.813
2023,7,Bilecik,Motosiklet,137,209867,179820,0.857
2023,7,Bilecik,Minibüs,56,50221,47259,0.941
2023,7,Bingöl,Otomobil,303,687062,626415,0.912
2023,7,Bingöl,Kamyon,73,238947,182691,0.765
2023,7,Bingöl,Motosiklet,484,2382324,2212829,0.929
2023,7,Bingöl,Minibüs,400,2085401,1621181,0.777
2023,7,Bitlis,Otomobil,159,568089,474195,0.835
2023,7,Bitlis,Kamyon,421,885001,884768,1.0
2023,7,Bitlis,Motosiklet,206,275388,291886,1.06
2023,7,Bitlis,Minibüs,225,708188,660766,0.933
2023,7,Bolu,Otomobil,140,140914,130245,0.924
2023,7,Bolu,Kamyon,170,225394,219299,0.973
2023,7,Bolu,Motosiklet,74,101171,106517,1.053
2023,7,Bolu,Minibüs,210,459118,359035,0.782
2023,7,Burdur,Otomobil,62,121171,95874,0.791
2023,7,Burdur,Kamyon,40,77777,64957,0.835
2023,7,Burdur,Motosiklet,82,146389,153339,1.047
2023,7,Burdur,Minibüs,88,118883,99422,0.836
2023,7,Bursa,Otomobil,698,6142410,4675943,0.761
2023,7,Bursa,Kamyon,847,8001989,7777122,0.972
2023,7,Bursa,Motosiklet,147,827163,797218,0.964
2023,7,Bursa,Minibüs,540,3040294,2738980,0.901
2023,7,Çanakkale,Otomobil,189,289137,249817,0.864
2023,7,Çanakkale,Kamyon,113,283070,273686,0.967
2023,7,Çanakkale,Motosiklet,210,536119,513993,0.959
2023,7,Çanakkale,Minibüs,188,267180,211916,0.793
2023,7,Çankırı,Otomobil,164,185803,131686,0.709
2023,7,Çankırı,Kamyon,168,539078,463012,0.859
2023,7,Çankırı,Motosiklet,226,273022,280015,1.026
2023,7,Çankırı,Minibüs,160,220073,172999,0.786
2023,7,Çorum,Otomobil,180,357218,323620,0.906
2023,7,Çorum,Kamyon,272,767477,615482,0.802
2023,7,Çorum,Motosiklet,74,202219,199800,0.988
2023,7,Çorum,Minibüs,63,134537,97572,0.725
2023,7,Denizli,Otomobil,49,59222,52713,0.89
2023,7,Denizli,Kamyon,79,185221,173425,0.936
2023,7,Denizli,Motosiklet,207,539818,483677,0.896
2023,7,Denizli,Minibüs,220,195690,153082,0.782
2023,7,Diyarbakır,Otomobil,78,304286,277924,0.913
2023,7,Diyarbakır,Kamyon,227,900173,774637,0.861
2023,7,Diyarbakır,Motosiklet,182,613223,545039,0.889
2023,7,Diyarbakır,Minibüs,229,557534,469902,0.843
2023,7,Edirne,Otomobil,182,122727,84857,0.691
2023,7,Edirne,Kamyon,50,98730,94648,0.959
2023,7,Edirne,Motosiklet,106,88059,92047,1.045
2023,7,Edirne,Minibüs,58,38863,35789,0.921
2023,7,Elazığ,Otomobil,140,385389,343596,0.892
2023,7,Elazığ,Kamyon,154,402267,304192,0.756
2023,7,Elazığ,Motosiklet,32,55713,49527,0.889
2023,7,Elazığ,Minibüs,187,227339,205580,0.904
2023,7,Erzincan,Otomobil,62,106326,88063,0.828
2023,7,Erzincan,Kamyon,127,185639,181809,0.979
2023,7,Erzincan,Motosiklet,246,302260,261471,0.865
2023,7,Erzincan,Minibüs,227,277867,241299,0.868
2023,7,Erzurum,Otomobil,222,320565,294637,0.919
2023,7,Erzurum,Kamyon,266,779949,670007,0.859
2023,7,Erzurum,Motosiklet,235,488106,460966,0.944
2023,7,Erzurum,Minibüs,165,538610,413812,0.768
2023,7,Eskişehir,Otomobil,320,925036,819802,0.886
2023,7,Eskişehir,Kamyon,401,638779,495754,0.776
2023,7,Eskişehir,Motosiklet,274,1277589,1279006,1.001
2023,7,Eskişehir,Minibüs,385,869927,653023,0.751
2023,7,Gaziantep,Otomobil,56,81924,67435,0.823
2023,7,Gaziantep,Kamyon,76,70272,69940,0.995
2023,7,Gaziantep,Motosiklet,40,97253,87783,0.903
2023,7,Gaziantep,Minibüs,145,154277,146261,0.948
2023,7,Giresun,Otomobil,255,910633,651631,0.716
2023,7,Giresun,Kamyon,296,863202,842788,0.976
2023,7,Giresun,Motosiklet,33,93710,98631,1.053
2023,7,Giresun,Minibüs,120,412389,297859,0.722
2023,7,Gümüşhane,Otomobil,286,1097337,873860,0.796
2023,7,Gümüşhane,Kamyon,320,503300,483553,0.961
2023,7,Gümüşhane,Motosiklet,178,458494,436584,0.952
2023,7,Gümüşhane,Minibüs,225,714426,548363,0.768
2023,7,Hakkari,Otomobil,140,248775,180076,0.724
2023,7,Hakkari,Kamyon,27,19624,16685,0.85
2023,7,Hakkari,Motosiklet,150,161743,140027,0.866
2023,7,Hakkari,Minibüs,46,28765,26632,0.926
2023,7,Hatay,Otomobil,260,529415,405420,0.766
2023,7,Hatay,Kamyon,306,821914,628340,0.764
2023,7,Hatay,Motosiklet,257,722863,626415,0.867
2023,7,Hatay,Minibüs,70,101306,78669,0.777
2023,7,Isparta,Otomobil,160,126780,110533,0.872
2023,7,Isparta,Kamyon,85,109332,106474,0.974
2023,7,Isparta,Motosiklet,54,87306,82803,0.948
2023,7,Isparta,Minibüs,133,286791,240959,0.84
2023,7,Mersin,Otomobil,18,23852,21575,0.905
2023,7,Mersin,Kamyon,41,37152,34985,0.942
2023,7,Mersin,Motosiklet,66,99092,97119,0.98
2023,7,Mersin,Minibüs,101,125270,98415,0.786
2023,7,İstanbul,Otomobil,1345,22337408,15321217,0.686
2023,7,İstanbul,Kamyon,2460,37742782,29667788,0.786
2023,7,İstanbul,Motosiklet,665,12998948,11507692,0.885
2023,7,İstanbul,Minibüs,1360,21607438,18135533,0.839
2023,7,İzmir,Otomobil,927,12025814,10514114,0.874
2023,7,İzmir,Kamyon,1200,15678761,12846187,0.819
2023,7,İzmir,Motosiklet,360,4199597,3998112,0.952
2023,7,İzmir,Minibüs,732,3342719,2926853,0.876
2023,7,Kars,Otomobil,221,793707,684746,0.863
2023,7,Kars,Kamyon,429,1027731,926306,0.901
2023,7,Kars,Motosiklet,238,947969,1000948,1.056
2023,7,Kars,Minibüs,397,763764,548488,0.718
2023,7,Kastamonu,Otomobil,236,349444,274235,0.785
2023,7,Kastamonu,Kamyon,34,80542,74261,0.922
2023,7,Kastamonu,Motosiklet,210,498395,532520,1.068
2023,7,Kastamonu,Minibüs,57,112613,104811,0.931
2023,7,Kayseri,Otomobil,96,154999,131894,0.851
2023,7,Kayseri,Kamyon,54,75926,70158,0.924
2023,7,Kayseri,Motosiklet,113,87674,75749,0.864
2023,7,Kayseri,Minibüs,113,149699,114143,0.762
2023,7,Kırklareli,Otomobil,84,147177,101346,0.689
2023,7,Kırklareli,Kamyon,140,373057,370148,0.992
2023,7,Kırklareli,Motosiklet,202,299270,247270,0.826
2023,7,Kırklareli,Minibüs,38,159093,113587,0.714
2023,7,Kırşehir,Otomobil,39,66528,47024,0.707
2023,7,Kırşehir,Kamyon,40,77866,65051,0.835
2023,7,Kırşehir,Motosiklet,201,540711,473270,0.875
2023,7,Kırşehir,Minibüs,229,502259,454352,0.905
2023,7,Kocaeli,Otomobil,119,143528,125896,0.877
2023,7,Kocaeli,Kamyon,185,237581,228375,0.961
2023,7,Kocaeli,Motosiklet,158,267931,262828,0.981
2023,7,Kocaeli,Minibüs,88,73738,56162,0.762
2023,7,Konya,Otomobil,124,317775,234046,0.737
2023,7,Konya,Kamyon,41,113845,107741,0.946
2023,7,Konya,Motosiklet,236,429607,381571,0.888
2023,7,Konya,Minibüs,296,338018,253623,0.75
2023,7,Kütahya,Otomobil,160,250199,186941,0.747
2023,7,Kütahya,Kamyon,139,124341,109328,0.879
2023,7,Kütahya,Motosiklet,17,27835,24760,0.89
2023,7,Kütahya,Minibüs,29,36153,27273,0.754
2023,7,Malatya,Otomobil,296,857512,596842,0.696
2023,7,Malatya,Kamyon,377,1418106,1124487,0.793
2023,7,Malatya,Motosiklet,212,590383,520373,0.881
2023,7,Malatya,Minibüs,135,573804,494801,0.862
2023,7,Manisa,Otomobil,108,257506,227941,0.885
2023,7,Manisa,Kamyon,101,139275,121828,0.875
2023,7,Manisa,Motosiklet,184,360107,336843,0.935
2023,7,Manisa,Minibüs,167,125482,89114,0.71
2023,7,Kahramanmaraş,Otomobil,126,321993,266228,0.827
2023,7,Kahramanmaraş,Kamyon,231,446147,389292,0.873
2023,7,Kahramanmaraş,Motosiklet,258,893193,880256,0.986
2023,7,Kahramanmaraş,Minibüs,295,548313,513027,0.936
2023,7,Mardin,Otomobil,115,221111,152778,0.691
2023,7,Mardin,Kamyon,40,71871,69692,0.97
2023,7,Mardin,Motosiklet,44,127193,108124,0.85
2023,7,Mardin,Minibüs,235,206656,170881,0.827
2023,7,Muğla,Otomobil,35,117779,98070,0.833
2023,7,Muğla,Kamyon,88,250364,215318,0.86
2023,7,Muğla,Motosiklet,124,155471,146176,0.94
2023,7,Muğla,Minibüs,120,359543,341160,0.949
2023,7,Muş,Otomobil,296,400935,333831,0.833
2023,7,Muş,Kamyon,157,174439,158554,0.909
2023,7,Muş,Motosiklet,58,96348,83155,0.863
2023,7,Muş,Minibüs,112,367504,259036,0.705
2023,7,Nevşehir,Otomobil,134,164583,137750,0.837
2023,7,Nevşehir,Kamyon,115,143964,121253,0.842
2023,7,Nevşehir,Motosiklet,77,129030,137482,1.066
2023,7,Nevşehir,Minibüs,71,46920,34760,0.741
2023,7,Niğde,Otomobil,292,503317,458334,0.911
2023,7,Niğde,Kamyon,368,765572,579719,0.757
2023,7,Niğde,Motosiklet,344,1340494,1182659,0.882
2023,7,Niğde,Minibüs,102,250771,217394,0.867
2023,7,Ordu,Otomobil,42,160855,113889,0.708
2023,7,Ordu,Kamyon,87,142065,141553,0.996
2023,7,Ordu,Motosiklet,175,555834,544001,0.979
2023,7,Ordu,Minibüs,307,1401069,1048222,0.748
2023,7,Rize,Otomobil,417,2217006,1774207,0.8
2023,7,Rize,Kamyon,48,149229,123534,0.828
2023,7,Rize,Motosiklet,243,771786,753753,0.977
2023,7,Rize,Minibüs,87,217186,170028,0.783
2023,7,Sakarya,Otomobil,436,1179294,1021559,0.866
2023,7,Sakarya,Kamyon,343,1678811,1341842,0.799
2023,7,Sakarya,Motosiklet,224,1039740,872016,0.839
2023,7,Sakarya,Minibüs,282,1347395,1267010,0.94
2023,7,Samsun,Otomobil,63,115602,91312,0.79
2023,7,Samsun,Kamyon,178,551770,509266,0.923
2023,7,Samsun,Motosiklet,319,786939,770373,0.979
2023,7,Samsun,Minibüs,313,989316,934057,0.944
2023,7,Siirt,Otomobil,277,585834,399749,0.682
2023,7,Siirt,Kamyon,70,148457,124527,0.839
2023,7,Siirt,Motosiklet,100,268658,274956,1.023
2023,7,Siirt,Minibüs,148,637037,507736,0.797
2023,7,Sinop,Otomobil,145,194689,169712,0.872
2023,7,Sinop,Kamyon,128,159362,154004,0.966
2023,7,Sinop,Motosiklet,98,189806,156935,0.827
2023,7,Sinop,Minibüs,34,24893,20632,0.829
2023,7,Sivas,Otomobil,136,299686,235035,0.784
2023,7,Sivas,Kamyon,154,190988,184088,0.964
2023,7,Sivas,Motosiklet,32,71096,71658,1.008
2023,7,Sivas,Minibüs,130,163997,120188,0.733
2023,7,Tekirdağ,Otomobil,93,57496,47599,0.828
2023,7,Tekirdağ,Kamyon,123,207946,181669,0.874
2023,7,Tekirdağ,Motosiklet,20,36609,33495,0.915
2023,7,Tekirdağ,Minibüs,163,168186,140897,0.838
2023,7,Tokat,Otomobil,103,203487,183556,0.902
2023,7,Tokat,Kamyon,86,85069,83655,0.983
2023,7,Tokat,Motosiklet,125,253336,214458,0.847
2023,7,Tokat,Minibüs,187,165168,136117,0.824
2023,7,Trabzon,Otomobil,129,169674,153802,0.906
2023,7,Trabzon,Kamyon,120,151726,116970,0.771
2023,7,Trabzon,Motosiklet,212,208435,194948,0.935
2023,7,Trabzon,Minibüs,282,796060,639004,0.803
2023,7,Tunceli,Otomobil,223,266809,222955,0.836
2023,7,Tunceli,Kamyon,235,599226,557541,0.93
2023,7,Tunceli,Motosiklet,173,432829,427172,0.987
2023,7,Tunceli,Minibüs,205,299831,223925,0.747
2023,7,Şanlıurfa,Otomobil,261,359134,315946,0.88
2023,7,Şanlıurfa,Kamyon,265,587013,572329,0.975
2023,7,Şanlıurfa,Motosiklet,417,1458731,1371380,0.94
2023,7,Şanlıurfa,Minibüs,297,491000,449544,0.916
2023,7,Uşak,Otomobil,223,329380,244363,0.742
2023,7,Uşak,Kamyon,86,175237,146788,0.838
2023,7,Uşak,Motosiklet,59,95482,94943,0.994
2023,7,Uşak,Minibüs,257,279223,236121,0.846
2023,7,Van,Otomobil,67,134456,108951,0.81
2023,7,Van,Kamyon,236,357023,286098,0.801
2023,7,Van,Motosiklet,232,436059,378400,0.868
2023,7,Van,Minibüs,243,445499,360513,0.809
2023,7,Yozgat,Otomobil,218,280532,221788,0.791
2023,7,Yozgat,Kamyon,61,171208,129981,0.759
2023,7,Yozgat,Motosiklet,220,806114,736264,0.913
2023,7,Yozgat,Minibüs,194,642574,580203,0.903
2023,7,Zonguldak,Otomobil,90,151018,129244,0.856
2023,7,Zonguldak,Kamyon,136,302211,286076,0.947
2023,7,Zonguldak,Motosiklet,45,70018,72989,1.042
2023,7,Zonguldak,Minibüs,49,30529,24826,0.813
2023,7,Aksaray,Otomobil,305,707235,553568,0.783
2023,7,Aksaray,Kamyon,183,842131,815747,0.969
2023,7,Aksaray,Motosiklet,144,689272,621840,0.902
2023,7,Aksaray,Minibüs,87,321259,256360,0.798
2023,7,Bayburt,Otomobil,99,57606,51822,0.9
2023,7,Bayburt,Kamyon,170,107886,107509,0.997
2023,7,Bayburt,Motosiklet,136,84715,80297,0.948
2023,7,Bayburt,Minibüs,31,53722,39270,0.731
2023,7,Karaman,Otomobil,350,677928,544365,0.803
2023,7,Karaman,Kamyon,395,1291282,1246542,0.965
2023,7,Karaman,Motosiklet,65,242198,198813,0.821
2023,7,Karaman,Minibüs,69,241571,221332,0.916
2023,7,Kırıkkale,Otomobil,310,1293950,1169504,0.904
2023,7,Kırıkkale,Kamyon,308,745347,695220,0.933
2023,7,Kırıkkale,Motosiklet,82,138315,134480,0.972
2023,7,Kırıkkale,Minibüs,369,1190403,888717,0.747
2023,7,Batman,Otomobil,71,116073,83376,0.718
2023,7,Batman,Kamyon,43,31918,31367,0.983
2023,7,Batman,Motosiklet,211,404406,405642,1.003
2023,7,Batman,Minibüs,195,461474,416890,0.903
2023,7,Şırnak,Otomobil,128,139364,118803,0.852
2023,7,Şırnak,Kamyon,25,30433,30179,0.992
2023,7,Şırnak,Motosiklet,120,155591,143026,0.919
2023,7,Şırnak,Minibüs,42,25022,20386,0.815
2023,7,Bartın,Otomobil,397,1249602,885562,0.709
2023,7,Bartın,Kamyon,373,1343923,1264853,0.941
2023,7,Bartın,Motosiklet,397,1754440,1512215,0.862
2023,7,Bartın,Minibüs,337,1568495,1352282,0.862
2023,7,Ardahan,Otomobil,43,56259,40950,0.728
2023,7,Ardahan,Kamyon,332,746324,622965,0.835
2023,7,Ardahan,Motosiklet,127,374943,312898,0.835
2023,7,Ardahan,Minibüs,360,512810,363219,0.708
2023,7,Iğdır,Otomobil,100,211566,172356,0.815
2023,7,Iğdır,Kamyon,304,852672,673118,0.789
2023,7,Iğdır,Motosiklet,79,240155,252295,1.051
2023,7,Iğdır,Minibüs,164,700315,516254,0.737
2023,7,Yalova,Otomobil,104,366185,333045,0.909
2023,7,Yalova,Kamyon,91,263911,242582,0.919
2023,7,Yalova,Motosiklet,392,936363,977310,1.044
2023,7,Yalova,Minibüs,205,337195,287322,0.852
2023,7,Karabük,Otomobil,173,165047,148288,0.898
2023,7,Karabük,Kamyon,32,36851,33598,0.912
2023,7,Karabük,Motosiklet,147,135093,111407,0.825
2023,7,Karabük,Minibüs,41,42973,34191,0.796
2023,7,Kilis,Otomobil,153,405964,334050,0.823
2023,7,Kilis,Kamyon,47,135430,128833,0.951
2023,7,Kilis,Motosiklet,247,510698,486175,0.952
2023,7,Kilis,Minibüs,255,416487,363811,0.874
2023,7,Osmaniye,Otomobil,123,147713,101814,0.689
2023,7,Osmaniye,Kamyon,108,165903,127387,0.768
2023,7,Osmaniye,Motosiklet,160,150376,150335,1.0
2023,7,Osmaniye,Minibüs,34,67637,63837,0.944
2023,7,Düzce,Otomobil,65,219789,165264,0.752
2023,7,Düzce,Kamyon,340,928552,699249,0.753
2023,7,Düzce,Motosiklet,314,608331,547648,0.9
2023,7,Düzce,Minibüs,146,461174,406802,0.882
2023,8,Adana,Otomobil,28,32444,24783,0.764
2023,8,Adana,Kamyon,114,135810,106530,0.784
2023,8,Adana,Motosiklet,87,231482,222212,0.96
2023,8,Adana,Minibüs,240,479813,358631,0.747
2023,8,Adıyaman,Otomobil,91,343861,255933,0.744
2023,8,Adıyaman,Kamyon,307,1403924,1226268,0.873
2023,8,Adıyaman,Motosiklet,226,832649,716974,0.861
2023,8,Adıyaman,Minibüs,200,288145,264133,0.917
2023,8,Afyonkarahisar,Otomobil,214,492946,350143,0.71
2023,8,Afyonkarahisar,Kamyon,76,342992,303660,0.885
2023,8,Afyonkarahisar,Motosiklet,74,205604,211554,1.029
2023,8,Afyonkarahisar,Minibüs,297,1201538,1107324,0.922
2023,8,Ağrı,Otomobil,40,57085,47033,0.824
2023,8,Ağrı,Kamyon,93,325686,258002,0.792
2023,8,Ağrı,Motosiklet,137,366903,369192,1.006
2023,8,Ağrı,Minibüs,97,159826,125985,0.788
2023,8,Amasya,Otomobil,70,71569,63822,0.892
2023,8,Amasya,Kamyon,151,291879,277477,0.951
2023,8,Amasya,Motosiklet,52,92830,77130,0.831
2023,8,Amasya,Minibüs,67,121072,87330,0.721
2023,8,Ankara,Otomobil,1272,10735651,9561674,0.891
2023,8,Ankara,Kamyon,939,9623535,7818531,0.812
2023,8,Ankara,Motosiklet,1005,6651702,6266229,0.942
2023,8,Ankara,Minibüs,816,10102773,8914025,0.882
2023,8,Antalya,Otomobil,433,1610424,1191403,0.74
2023,8,Antalya,Kamyon,228,1351271,1096623,0.812
2023,8,Antalya,Motosiklet,280,1903118,1840429,0.967
2023,8,Antalya,Minibüs,388,2789022,2461580,0.883
2023,8,Artvin,Otomobil,424,1684955,1150896,0.683
2023,8,Artvin,Kamyon,438,1751876,1321942,0.755
2023,8,Artvin,Motosiklet,427,1365313,1440614,1.055
2023,8,Artvin,Minibüs,421,901830,722967,0.802
2023,8,Aydın,Otomobil,223,889605,772642,0.869
2023,8,Aydın,Kamyon,157,607316,531483,0.875
2023,8,Aydın,Motosiklet,238,413887,348178,0.841
2023,8,Aydın,Minibüs,212,444637,378866,0.852
2023,8,Balıkesir,Otomobil,332,1074881,889667,0.828
2023,8,Balıkesir,Kamyon,328,1401547,1213072,0.866
2023,8,Balıkesir,Motosiklet,58,130560,116659,0.894
2023,8,Balıkesir,Minibüs,66,283075,236835,0.837
2023,8,Bilecik,Otomobil,16,24783,17156,0.692
2023,8,Bilecik,Kamyon,57,41971,34698,0.827
2023,8,Bilecik,Motosiklet,76,88791,92435,1.041
2023,8,Bilecik,Minibüs,25,35266,25514,0.723
2023,8,Bingöl,Otomobil,169,461080,399244,0.866
2023,8,Bingöl,Kamyon,55,116756,92409,0.791
2023,8,Bingöl,Motosiklet,418,2162670,2049196,0.948
2023,8,Bingöl,Minibüs,215,330480,297959,0.902
2023,8,Bitlis,Otomobil,428,1782852,1493827,0.838
2023,8,Bitlis,Kamyon,404,931329,844850,0.907
2023,8,Bitlis,Motosiklet,63,249017,227436,0.913
2023,8,Bitlis,Minibüs,152,296276,254190,0.858
2023,8,Bolu,Otomobil,164,123426,103171,0.836
2023,8,Bolu,Kamyon,39,36654,28167,0.768
2023,8,Bolu,Motosiklet,78,167928,156124,0.93
2023,8,Bolu,Minibüs,65,101709,79774,0.784
2023,8,Burdur,Otomobil,164,327089,245037,0.749
2023,8,Burdur,Kamyon,138,167103,155604,0.931
2023,8,Burdur,Motosiklet,119,149525,139374,0.932
2023,8,Burdur,Minibüs,212,206353,190600,0.924
2023,8,Bursa,Otomobil,696,5195286,4385454,0.844
2023,8,Bursa,Kamyon,808,5744315,4592194,0.799
2023,8,Bursa,Motosiklet,223,1861240,1552419,0.834
2023,8,Bursa,Minibüs,343,2294566,1774125,0.773
2023,8,Çanakkale,Otomobil,97,243437,190385,0.782
2023,8,Çanakkale,Kamyon,132,343514,298470,0.869
2023,8,Çanakkale,Motosiklet,192,472584,428389,0.906
2023,8,Çanakkale,Minibüs,56,96263,67496,0.701
2023,8,Çankırı,Otomobil,98,218131,157265,0.721
2023,8,Çankırı,Kamyon,118,403965,330917,0.819
2023,8,Çankırı,Motosiklet,158,220806,221109,1.001
2023,8,Çankırı,Minibüs,176,186525,139790,0.749
2023,8,Çorum,Otomobil,84,188985,157059,0.831
2023,8,Çorum,Kamyon,261,679014,597204,0.88
2023,8,Çorum,Motosiklet,83,91066,92650,1.017
2023,8,Çorum,Minibüs,107,188915,148450,0.786
2023,8,Denizli,Otomobil,196,533147,486033,0.912
2023,8,Denizli,Kamyon,244,572497,561414,0.981
2023,8,Denizli,Motosiklet,239,526137,510876,0.971
2023,8,Denizli,Minibüs,50,121269,106487,0.878
2023,8,Diyarbakır,Otomobil,266,840887,707324,0.841
2023,8,Diyarbakır,Kamyon,287,1041311,994138,0.955
2023,8,Diyarbakır,Motosiklet,255,333553,332739,0.998
2023,8,Diyarbakır,Minibüs,325,1027187,874380,0.851
2023,8,Edirne,Otomobil,132,184547,125687,0.681
2023,8,Edirne,Kamyon,82,69100,60853,0.881
2023,8,Edirne,Motosiklet,184,404908,402920,0.995
2023,8,Edirne,Minibüs,173,172682,139562,0.808
2023,8,Elazığ,Otomobil,111,225379,201766,0.895
2023,8,Elazığ,Kamyon,117,291758,288649,0.989
2023,8,Elazığ,Motosiklet,51,142775,137810,0.965
2023,8,Elazığ,Minibüs,135,119553,100235,0.838
2023,8,Erzincan,Otomobil,102,264652,240616,0.909
2023,8,Erzincan,Kamyon,80,125911,113796,0.904
2023,8,Erzincan,Motosiklet,233,423968,403880,0.953
2023,8,Erzincan,Minibüs,272,578664,442278,0.764
2023,8,Erzurum,Otomobil,39,84238,69406,0.824
2023,8,Erzurum,Kamyon,138,353947,335132,0.947
2023,8,Erzurum,Motosiklet,111,260339,253696,0.974
2023,8,Erzurum,Minibüs,92,164315,150116,0.914
2023,8,Eskişehir,Otomobil,231,678913,550490,0.811
2023,8,Eskişehir,Kamyon,243,886144,823866,0.93
2023,8,Eskişehir,Motosiklet,386,1799548,1753990,0.975
2023,8,Eskişehir,Minibüs,164,209339,190879,0.912
2023,8,Gaziantep,Otomobil,206,502737,441000,0.877
2023,8,Gaziantep,Kamyon,210,457985,373093,0.815
2023,8,Gaziantep,Motosiklet,195,185553,185124,0.998
2023,8,Gaziantep,Minibüs,201,189477,169241,0.893
2023,8,Giresun,Otomobil,288,713285,523373,0.734
2023,8,Giresun,Kamyon,326,649411,576796,0.888
2023,8,Giresun,Motosiklet,161,467344,464807,0.995
2023,8,Giresun,Minibüs,263,592298,417617,0.705
2023,8,Gümüşhane,Otomobil,159,518868,461120,0.889
2023,8,Gümüşhane,Kamyon,263,919616,877533,0.954
2023,8,Gümüşhane,Motosiklet,210,490529,517012,1.054
2023,8,Gümüşhane,Minibüs,260,925160,678587,0.733
2023,8,Hakkari,Otomobil,42,29337,21231,0.724
2023,8,Hakkari,Kamyon,16,18922,14920,0.789
2023,8,Hakkari,Motosiklet,110,167236,138250,0.827
2023,8,Hakkari,Minibüs,94,125964,104725,0.831
2023,8,Hatay,Otomobil,308,1115066,789674,0.708
2023,8,Hatay,Kamyon,40,85762,75822,0.884
2023,8,Hatay,Motosiklet,301,731565,708920,0.969
2023,8,Hatay,Minibüs,349,1019574,832264,0.816
2023,8,Isparta,Otomobil,182,180166,140492,0.78
2023,8,Isparta,Kamyon,77,49844,44884,0.9
2023,8,Isparta,Motosiklet,34,24917,22529,0.904
2023,8,Isparta,Minibüs,160,103442,85670,0.828
2023,8,Mersin,Otomobil,157,250841,219141,0.874
2023,8,Mersin,Kamyon,78,130143,103246,0.793
2023,8,Mersin,Motosiklet,110,210936,206324,0.978
2023,8,Mersin,Minibüs,139,118098,84338,0.714
2023,8,İstanbul,Otomobil,905,14052202,12757494,0.908
2023,8,İstanbul,Kamyon,1875,35368926,29881376,0.845
2023,8,İstanbul,Motosiklet,2200,58266314,56417005,0.968
2023,8,İstanbul,Minibüs,2055,46025910,39643378,0.861
2023,8,İzmir,Otomobil,192,1627321,1443035,0.887
2023,8,İzmir,Kamyon,595,6174861,6040132,0.978
2023,8,İzmir,Motosiklet,642,7194286,6388315,0.888
2023,8,İzmir,Minibüs,640,4665395,4210490,0.902
2023,8,Kars,Otomobil,355,1219622,1017298,0.834
2023,8,Kars,Kamyon,187,821151,673892,0.821
2023,8,Kars,Motosiklet,93,313162,317318,1.013
2023,8,Kars,Minibüs,378,828259,746217,0.901
2023,8,Kastamonu,Otomobil,234,363228,252323,0.695
2023,8,Kastamonu,Kamyon,87,139162,132700,0.954
2023,8,Kastamonu,Motosiklet,128,184847,166406,0.9
2023,8,Kastamonu,Minibüs,245,656541,497099,0.757
2023,8,Kayseri,Otomobil,46,77358,62704,0.811
2023,8,Kayseri,Kamyon,101,187544,169234,0.902
2023,8,Kayseri,Motosiklet,72,63828,66696,1.045
2023,8,Kayseri,Minibüs,174,350088,325814,0.931
2023,8,Kırklareli,Otomobil,152,219734,159383,0.725
2023,8,Kırklareli,Kamyon,81,271249,258527,0.953
2023,8,Kırklareli,Motosiklet,74,137930,125090,0.907
2023,8,Kırklareli,Minibüs,76,234113,222307,0.95
2023,8,Kırşehir,Otomobil,92,132108,98281,0.744
2023,8,Kırşehir,Kamyon,174,261611,225573,0.862
2023,8,Kırşehir,Motosiklet,245,347676,288608,0.83
2023,8,Kırşehir,Minibüs,69,202351,163088,0.806
2023,8,Kocaeli,Otomobil,70,40409,31088,0.769
2023,8,Kocaeli,Kamyon,34,36163,32273,0.892
2023,8,Kocaeli,Motosiklet,127,210748,215703,1.024
2023,8,Kocaeli,Minibüs,82,60020,56376,0.939
2023,8,Konya,Otomobil,314,453030,417119,0.921
2023,8,Konya,Kamyon,76,115104,104797,0.91
2023,8,Konya,Motosiklet,183,356851,350765,0.983
2023,8,Konya,Minibüs,261,444917,401445,0.902
2023,8,Kütahya,Otomobil,33,53703,44967,0.837
2023,8,Kütahya,Kamyon,99,102763,95217,0.927
2023,8,Kütahya,Motosiklet,59,100674,85650,0.851
2023,8,Kütahya,Minibüs,122,96699,68841,0.712
2023,8,Malatya,Otomobil,342,1008539,821748,0.815
2023,8,Malatya,Kamyon,245,423413,412757,0.975
2023,8,Malatya,Motosiklet,305,887585,773928,0.872
2023,8,Malatya,Minibüs,165,813442,771662,0.949
2023,8,Manisa,Otomobil,41,35418,32595,0.92
2023,8,Manisa,Kamyon,80,61948,50730,0.819
2023,8,Manisa,Motosiklet,48,89063,90380,1.015
2023,8,Manisa,Minibüs,121,128296,109509,0.854
2023,8,Kahramanmaraş,Otomobil,183,603331,554656,0.919
2023,8,Kahramanmaraş,Kamyon,283,913228,892308,0.977
2023,8,Kahramanmaraş,Motosiklet,224,639522,533254,0.834
2023,8,Kahramanmaraş,Minibüs,209,305352,217832,0.713
2023,8,Mardin,Otomobil,216,267558,194458,0.727
2023,8,Mardin,Kamyon,249,382001,316741,0.829
2023,8,Mardin,Motosiklet,135,149806,151054,1.008
2023,8,Mardin,Minibüs,172,261593,204724,0.783
